DCA	FALL	1988	160698
SEA	SPRING	1991	160664
OAK	SUMMER	2008	160570
MCO	FALL	1992	160554
HOU	FALL	2000	160336
BNA	WINTER	2004	160335
SAN	SPRING	2002	160312
AUS	SUMMER	2006	160118
HOU	SUMMER	2006	160101
CMH	SUMMER	2000	159780
SLC	SUMMER	2002	159581
IAD	SUMMER	1998	159511
LAS	SPRING	1990	159458
BNA	WINTER	2005	159456
TPA	WINTER	2003	159444
SJC	WINTER	2006	159338
SEA	SUMMER	1988	159178
HOU	SPRING	2007	159104
OAK	SPRING	2008	158959
DCA	SUMMER	2002	158938
BNA	SPRING	2004	158895
HOU	WINTER	2000	158876
SMF	SPRING	2006	158772
TPA	SUMMER	1997	158733
MSP	SPRING	1992	158618
MSP	SPRING	1994	158577
MCI	WINTER	1998	158513
PIT	WINTER	2004	158408
SEA	FALL	1991	158357
CVG	WINTER	1989	158336
CMH	SUMMER	1998	158049
HOU	SUMMER	2000	158031
MDW	SPRING	2003	157821
PDX	WINTER	2004	157794
FLL	WINTER	1990	157643
SEA	SPRING	2003	157608
ANC	SUMMER	2005	157593
AUS	SPRING	2007	157516
OAK	SUMMER	2002	157392
PHX	FALL	1992	157358
LAS	SUMMER	1992	157164
JFK	SPRING	2003	156982
IND	SUMMER	2008	156960
TPA	SUMMER	1992	156956
CVG	SUMMER	1993	156928
IND	SUMMER	2000	156842
FLL	SPRING	1999	156751
PHL	FALL	1991	156729
SAN	SUMMER	2002	156639
TPA	SPRING	2002	156570
MSY	SUMMER	2001	156522
DCA	SPRING	1992	156273
TPA	SUMMER	1990	156216
PDX	FALL	2007	156106
BNA	SUMMER	1998	155991
SAN	SPRING	1991	155890
MIA	FALL	2008	155818
OAK	WINTER	1997	155780
CMH	SUMMER	1999	155726
DCA	SUMMER	1993	155609
AUS	SUMMER	1999	155606
MEM	SUMMER	2006	155408
MSY	WINTER	1990	155333
RDU	WINTER	2003	155277
CMH	FALL	2006	155236
PHX	SUMMER	1988	155218
SJU	SUMMER	2007	155213
DTW	SUMMER	1991	155213
MCI	WINTER	2006	155090
MIA	FALL	1993	155028
SJC	SUMMER	2008	155026
DTW	FALL	1991	154873
IAH	SUMMER	1993	154789
SMF	SUMMER	2008	154724
MSY	SPRING	2000	154614
PDX	SPRING	2007	154523
SAN	WINTER	2002	154433
PDX	SPRING	2006	154351
DAL	SPRING	1999	154130
DCA	WINTER	2003	154122
FLL	FALL	2000	154109
SAN	FALL	1989	154001
CLT	FALL	1998	153985
OAK	SPRING	2007	153983
JFK	FALL	1989	153911
FLL	SUMMER	2002	153887
SEA	FALL	1992	153868
MIA	SPRING	2003	153821
CMH	SUMMER	2004	153745
RDU	SUMMER	2000	153745
SAN	SPRING	1989	153652
DAL	SUMMER	2008	153527
MCI	FALL	1996	153438
MSY	WINTER	1996	153365
CVG	FALL	2000	153286
CLE	SPRING	1989	153267
SJC	SUMMER	1999	153242
MCO	FALL	1995	153139
SLC	SUMMER	1990	153008
OAK	FALL	2007	152970
PDX	SPRING	2001	152965
LGA	FALL	2001	152939
HOU	SUMMER	2001	152797
SEA	FALL	1993	152699
MSY	SUMMER	2003	152683
CVG	SPRING	2002	152667
IAH	FALL	1988	152471
MCO	FALL	1998	152423
BWI	SPRING	1990	152415
FLL	FALL	2007	152340
CLE	FALL	1996	152224
TPA	SPRING	1988	152186
RDU	SUMMER	1999	152051
CLT	FALL	2001	152015
CLE	FALL	1989	151936
MCO	SUMMER	1993	151893
MIA	FALL	1995	151854
MIA	SPRING	2002	151787
HOU	SPRING	1999	151712
MCO	SPRING	1992	151600
SLC	FALL	1998	151544
DAL	FALL	2000	151542
RSW	WINTER	2007	151541
STL	FALL	2007	151462
MEM	FALL	1989	151314
PIT	WINTER	2002	151142
BNA	SUMMER	2001	151113
JFK	SPRING	1998	150817
OAK	FALL	2004	150555
PIT	SPRING	2004	150495
MCI	WINTER	2001	150441
FLL	WINTER	2002	150346
BWI	SPRING	1995	150343
DCA	FALL	1995	150276
MSP	FALL	1990	150204
CMH	SUMMER	1996	150093
SMF	WINTER	2000	149997
SMF	SUMMER	2004	149861
FLL	WINTER	1998	149815
MCO	FALL	2001	149655
IND	SPRING	2007	149642
CVG	SPRING	1990	149526
MCI	SPRING	2004	149490
SAN	FALL	1997	149471
MSY	WINTER	2008	149413
BWI	FALL	2008	149409
PIT	WINTER	2005	149393
MKE	SUMMER	2007	149381
MIA	FALL	1997	149314
MEM	SUMMER	1989	149303
CVG	WINTER	1993	149246
CMH	SUMMER	2005	149211
SAN	SPRING	1990	149179
SAN	WINTER	1992	149171
JFK	SUMMER	1998	149119
FLL	FALL	2005	149116
MCI	SUMMER	2003	149092
MCI	FALL	2007	149078
MCI	SPRING	2001	149064
MSY	WINTER	1995	148952
BNA	FALL	2007	148940
MCI	SUMMER	2002	148908
SLC	SUMMER	1989	148906
MCO	FALL	2003	148853
RDU	SUMMER	2002	148785
SLC	SUMMER	1992	148563
OAK	SPRING	1995	148489
CVG	FALL	2003	148485
SNA	SUMMER	2007	148449
MEM	WINTER	1997	148362
SAN	SPRING	1996	148039
MCI	SPRING	1996	148007
OAK	SPRING	2001	147846
MSY	SUMMER	1998	147700
AUS	SUMMER	2005	147695
JFK	WINTER	1994	147646
CVG	FALL	1995	147542
FLL	WINTER	1994	147523
PDX	SPRING	1996	147465
LAS	SPRING	1989	147399
SAN	WINTER	1991	147395
CLE	WINTER	1998	147373
DAL	SPRING	2000	147372
MCO	FALL	1993	147240
CLE	SPRING	1997	147127
MIA	FALL	1998	147100
MEM	SUMMER	2005	147099
MSY	WINTER	2004	146864
CVG	SUMMER	2002	146690
IND	SUMMER	1999	146677
STL	FALL	2003	146636
PIT	WINTER	2003	146608
SNA	SUMMER	2000	146606
SMF	WINTER	2004	146544
BUF	SUMMER	2007	146538
HOU	WINTER	1991	146498
MIA	FALL	1994	146455
DCA	SUMMER	1991	146436
TPA	FALL	1989	146389
SMF	SPRING	2008	146309
IND	SPRING	2008	146267
MEM	SUMMER	2001	146102
ABQ	SUMMER	2000	146022
MSY	SPRING	1997	145967
MDW	SUMMER	2002	145895
MIA	WINTER	1991	145832
FLL	SPRING	2003	145823
JFK	WINTER	2000	145743
MIA	WINTER	1992	145500
SMF	FALL	2006	145454
PDX	SPRING	1999	145371
MCI	WINTER	1990	145353
PIT	FALL	1998	145340
OAK	SPRING	2005	145164
MKE	SPRING	2008	145016
SAN	FALL	2003	144898
CVG	SPRING	1989	144892
MDW	WINTER	1999	144794
SAN	FALL	1988	144664
OAK	WINTER	2002	144575
SAN	FALL	2001	144312
BNA	SUMMER	2003	144256
TPA	SPRING	1989	144181
SMF	FALL	2000	144124
MEM	SUMMER	2000	143878
AUS	FALL	2000	143842
MDW	SUMMER	1998	143827
OAK	SUMMER	1999	143726
ONT	WINTER	1996	143724
ABQ	WINTER	2008	143673
RDU	WINTER	1990	143529
PDX	SUMMER	2002	143502
MSY	SUMMER	1996	143486
ONT	SUMMER	2000	143335
MCI	SUMMER	1995	143330
CLE	SPRING	2001	143047
SJU	SUMMER	1996	142989
DCA	FALL	1992	142956
AUS	SPRING	2000	142870
HNL	WINTER	2008	142725
MSY	SUMMER	2002	142684
JFK	SPRING	1990	142539
CMH	WINTER	1997	142359
MEM	WINTER	1989	142258
SLC	SUMMER	1993	142252
JFK	FALL	1996	142241
SJC	WINTER	1999	142236
SAT	SUMMER	2000	142076
SJC	FALL	2006	142062
PVD	SUMMER	2007	142037
BUF	SUMMER	2006	141989
OAK	FALL	1996	141985
OAK	FALL	2005	141880
MEM	SUMMER	2004	141753
PDX	FALL	1997	141743
SAT	SPRING	2007	141707
BNA	WINTER	1997	141686
MDW	WINTER	1996	141673
PDX	SPRING	1998	141547
STL	SPRING	2004	141539
MCO	FALL	1988	141459
FLL	WINTER	1989	141388
DCA	FALL	2003	141236
MEM	WINTER	2006	141138
BDL	SUMMER	2006	141135
MIA	SPRING	1994	141112
HOU	WINTER	2001	141004
MEM	WINTER	1996	140935
PDX	WINTER	1988	140916
SNA	WINTER	2000	140910
IND	SUMMER	2004	140856
IND	SUMMER	2006	140852
OAK	SPRING	2002	140818
ONT	SUMMER	2007	140816
PDX	FALL	2005	140800
MSY	SPRING	1999	140760
DCA	FALL	2008	140756
PBI	WINTER	2008	140703
IND	WINTER	1996	140694
CLE	SPRING	1993	140669
SAN	SUMMER	1990	140497
MEM	WINTER	2004	140451
IND	WINTER	2004	140324
CVG	WINTER	1994	140272
MCI	SPRING	1997	140271
HOU	SPRING	1990	140260
CLE	FALL	1999	140259
MSY	FALL	2000	140237
DCA	FALL	1994	140126
RDU	SUMMER	1992	140064
DCA	FALL	1990	139984
HOU	WINTER	1998	139919
MKE	WINTER	2007	139905
AUS	SUMMER	2004	139894
SMF	FALL	2007	139872
BNA	WINTER	1999	139663
BWI	FALL	1996	139633
LAS	SPRING	1993	139595
DCA	WINTER	1991	139514
IND	SUMMER	2001	139514
HOU	WINTER	2005	139502
SLC	SPRING	1989	139374
LAS	FALL	1991	139356
DAL	SUMMER	2004	139351
OAK	WINTER	2003	139333
MSY	SPRING	2005	139298
HOU	FALL	2006	139274
IAD	SUMMER	1996	139225
HOU	SUMMER	1998	139050
DEN	FALL	2002	138810
CLE	SUMMER	1988	138655
FLL	SPRING	2002	138594
OMA	SUMMER	2007	138502
ONT	WINTER	2000	138429
HOU	WINTER	1996	138375
HOU	WINTER	1989	138351
CLT	FALL	2003	138318
DAL	WINTER	2007	138247
HOU	SUMMER	2003	138145
FLL	FALL	2004	138080
SMF	SPRING	2007	138056
SNA	WINTER	2007	138019
PBI	WINTER	2007	137974
CVG	WINTER	2001	137884
CLE	SPRING	1988	137865
CMH	SUMMER	2001	137852
CLE	FALL	2000	137772
TPA	FALL	1997	137770
PDX	FALL	1999	137696
SAT	SUMMER	2004	137686
MEM	WINTER	2005	137604
JFK	WINTER	1999	137591
HOU	WINTER	2006	137474
TPA	SPRING	1990	137432
MCO	FALL	1994	137287
JAX	SUMMER	2008	137247
PIT	SPRING	2008	137177
SJC	SPRING	2008	137167
MIA	SPRING	1991	137129
HOU	SPRING	1991	136918
AUS	SPRING	2006	136862
TPA	WINTER	1993	136861
PDX	FALL	1995	136754
TPA	SPRING	1993	136719
CLE	SUMMER	2002	136710
CMH	SUMMER	2008	136686
JFK	WINTER	1993	136679
MSY	SPRING	1995	136645
ABQ	SUMMER	2008	136555
CVG	WINTER	2002	136528
MCI	WINTER	1988	136515
FLL	SPRING	1997	136437
BUF	SUMMER	2005	136397
MCO	FALL	1990	136350
SJU	SUMMER	2008	136236
PIT	FALL	2001	136187
LAS	SUMMER	1993	136161
SJC	FALL	2007	136117
JFK	WINTER	1998	136099
JFK	SPRING	1999	136054
MDW	SUMMER	2001	136048
HOU	SPRING	2004	136045
DCA	SPRING	1991	135867
MEM	SPRING	1988	135844
SLC	SPRING	1990	135745
SAN	FALL	1995	135696
JFK	FALL	2003	135681
TPA	FALL	2004	135649
MSY	SPRING	1998	135612
RDU	SUMMER	2001	135323
SAT	SUMMER	2005	135304
PIT	SPRING	2006	135273
IAD	SPRING	2001	135239
OAK	WINTER	1999	135162
BNA	SUMMER	1997	135089
MDW	WINTER	1995	135086
SAT	SUMMER	1999	135046
SLC	SPRING	2003	135042
CMH	WINTER	1995	135013
MSY	WINTER	1999	134865
BWI	FALL	1997	134804
MCO	FALL	1991	134736
MSY	WINTER	1998	134665
OAK	SUMMER	2003	134579
ABQ	WINTER	2007	134539
IND	SUMMER	1989	134496
SLC	FALL	1994	134482
MCI	SUMMER	1994	134418
DCA	SPRING	2003	134414
PIT	WINTER	2006	134373
MEM	WINTER	1990	134263
STL	SPRING	2005	134249
MSY	WINTER	2007	134144
IND	WINTER	2005	134099
PDX	SPRING	2005	134039
MDW	SPRING	1999	133956
CLE	WINTER	2001	133949
AUS	FALL	2006	133858
HOU	WINTER	2004	133828
BNA	WINTER	1996	133819
SAN	SPRING	1997	133778
RDU	SPRING	1989	133718
LAS	FALL	1988	133701
CLE	WINTER	1993	133622
HNL	SUMMER	2007	133608
SAN	SUMMER	1992	133607
HOU	WINTER	1995	133602
BNA	SUMMER	1992	133487
OMA	WINTER	2007	133486
DAL	SUMMER	1999	133481
PIT	FALL	2007	133458
BNA	WINTER	1989	133416
CLE	SUMMER	1992	133392
SAT	FALL	2000	133320
HOU	SPRING	2006	133295
CMH	SPRING	1996	133295
FLL	SUMMER	1998	133286
SAN	FALL	2002	133258
MDW	WINTER	1997	133179
BNA	SPRING	1999	133135
DCA	FALL	1991	133072
HOU	FALL	1996	133070
CVG	WINTER	1992	133050
CVG	FALL	2008	133027
SLC	FALL	1999	132974
HOU	SPRING	1997	132969
CLT	SUMMER	1993	132897
CLE	FALL	1990	132767
MSY	SUMMER	2008	132742
AUS	WINTER	2000	132725
BDL	SUMMER	2001	132680
JFK	WINTER	1997	132656
MSY	SPRING	2008	132648
MEM	SUMMER	1998	132617
MEM	SPRING	1997	132556
BWI	SPRING	1997	132389
CVG	WINTER	1991	132348
SAN	FALL	2008	132296
IND	SUMMER	2003	132248
FLL	WINTER	1995	132248
HOU	SPRING	1995	132056
JFK	FALL	2001	131851
JFK	SUMMER	1991	131843
TPA	SUMMER	1995	131784
RDU	WINTER	1988	131775
MCI	WINTER	1989	131741
TPA	SPRING	2003	131705
TUL	SUMMER	2007	131693
MCI	SPRING	1995	131659
CLE	WINTER	1991	131654
CMH	WINTER	2004	131644
ABQ	FALL	2000	131643
ABQ	WINTER	1996	131605
BNA	FALL	2000	131578
MEM	SUMMER	2002	131548
CMH	SUMMER	1997	131158
JAX	WINTER	2007	131135
MSY	WINTER	1988	131075
RNO	WINTER	2000	130907
BWI	FALL	1994	130845
MSY	SPRING	2004	130825
SMF	WINTER	1998	130759
TPA	FALL	1996	130731
BDL	SUMMER	2008	130519
RDU	WINTER	1989	130474
SJC	SUMMER	2002	130414
AUS	WINTER	2006	130387
PDX	FALL	1998	130336
DAL	WINTER	1997	130306
ABQ	SUMMER	1999	130170
MSY	WINTER	2001	129970
PDX	WINTER	1989	129895
CLE	FALL	1995	129859
OAK	SPRING	1999	129851
FLL	FALL	1999	129775
SLC	FALL	2008	129707
SAT	WINTER	1997	129677
BWI	SPRING	1994	129644
AUS	SPRING	1999	129643
OKC	SUMMER	2007	129619
CLE	FALL	1997	129418
SJC	SPRING	2002	129416
HOU	SUMMER	1996	129413
SJC	WINTER	1997	129249
MEM	SUMMER	1997	129248
MCI	FALL	2004	129213
BNA	SUMMER	2002	129151
SAT	SPRING	2006	129105
SJC	FALL	2004	129079
JFK	SPRING	1992	129070
SEA	SPRING	1994	128832
JAX	WINTER	2008	128610
SMF	SPRING	2000	128607
CLE	WINTER	1992	128605
ANC	SUMMER	2000	128480
RSW	WINTER	2008	128290
OMA	WINTER	2008	128238
OAK	SPRING	1998	128225
SJU	SUMMER	2006	128205
BDL	SUMMER	2004	128149
DAL	SUMMER	2000	128116
DCA	FALL	1998	128029
MEM	SPRING	2006	128019
CMH	SPRING	1998	128004
CLE	SPRING	1995	127925
SJC	SPRING	1999	127919
SLC	SUMMER	1994	127916
PDX	SUMMER	1995	127848
PDX	WINTER	1990	127841
ONT	WINTER	1998	127758
TPA	FALL	2008	127723
OAK	SPRING	2004	127686
HOU	FALL	1990	127606
HOU	FALL	2004	127511
MEM	WINTER	2000	127409
BUF	SPRING	2007	127392
CLE	SPRING	1994	127341
STL	FALL	2005	127297
SAT	SUMMER	2006	127277
SLC	SPRING	1993	127218
TPA	WINTER	1991	127213
JFK	SPRING	1993	127158
MSY	FALL	1996	127031
CMH	WINTER	2005	126975
MSY	SUMMER	1997	126964
HOU	WINTER	1999	126935
BNA	SPRING	2005	126903
BUF	SUMMER	2008	126886
SNA	SUMMER	2005	126858
CVG	FALL	1993	126852
ONT	WINTER	2008	126847
DCA	SPRING	2002	126800
CMH	SPRING	2004	126777
SNA	SUMMER	2006	126773
ONT	FALL	2000	126703
JFK	FALL	1995	126664
LAS	SPRING	1988	126573
SNA	SPRING	2006	126557
PDX	SPRING	1997	126479
MIA	FALL	2004	126474
IND	SUMMER	1998	126389
SEA	SPRING	1993	126337
MIA	FALL	1992	126290
BNA	FALL	2004	126277
HNL	SUMMER	2008	126256
MCI	SPRING	2005	126223
DAY	WINTER	1988	126221
IND	WINTER	1990	126161
SNA	FALL	2000	125950
PVD	SUMMER	2005	125862
JFK	SUMMER	1997	125825
IAD	WINTER	1996	125757
JFK	FALL	2000	125677
IAD	SUMMER	1997	125592
BNA	SUMMER	1996	125522
PDX	FALL	2004	125476
TPA	SPRING	1994	125381
SAT	SPRING	2000	125191
CVG	SUMMER	1988	125082
IAD	WINTER	1998	125060
CMH	WINTER	1994	124942
SLC	FALL	1993	124839
HOU	SPRING	2001	124746
RDU	FALL	2008	124742
PBI	WINTER	1996	124657
SNA	WINTER	2005	124626
BNA	WINTER	1990	124596
SJC	FALL	2005	124583
TPA	SPRING	1995	124433
CVG	SPRING	1988	124373
RDU	SUMMER	1989	124338
MCO	FALL	2002	124338
PBI	SUMMER	2007	124265
CVG	FALL	1989	124194
CLE	FALL	1988	124186
CMH	SUMMER	1994	124172
DAL	SUMMER	2002	124035
IAD	SPRING	1989	123962
BDL	SUMMER	1999	123942
IAH	SUMMER	1988	123888
MEM	SUMMER	1988	123814
MCI	FALL	2005	123719
CMH	SPRING	2008	123617
MCI	FALL	1997	123594
SAT	WINTER	1996	123588
BWI	FALL	2002	123571
MSY	WINTER	2005	123542
CMH	SUMMER	1995	123531
HOU	SPRING	1989	123501
PIT	SPRING	2005	123435
SJC	SPRING	1998	123365
BUF	WINTER	2007	123333
SJC	WINTER	1995	123313
TPA	SUMMER	1988	123266
MIA	FALL	2003	123248
SLC	SPRING	1991	123171
BWI	SUMMER	1992	123147
MCI	FALL	1998	123138
SAT	FALL	2006	123094
FLL	SPRING	1996	123039
MSY	SPRING	2001	123024
SLC	FALL	1989	123010
MSY	SPRING	1996	122903
FLL	SPRING	1998	122885
IND	SUMMER	1996	122846
SJC	FALL	1996	122748
BNA	WINTER	2001	122553
SJU	WINTER	2007	122454
OAK	FALL	1998	122395
IND	WINTER	2000	122394
MCI	SPRING	2002	122368
OAK	FALL	2002	122361
HOU	SPRING	1998	122360
SAT	WINTER	2000	122341
ABQ	SUMMER	2004	122304
BNA	WINTER	1988	122289
JFK	SPRING	2002	122218
MSY	WINTER	1994	121990
RDU	WINTER	2000	121939
ANC	SUMMER	1996	121899
HOU	WINTER	1988	121812
MEM	SPRING	1998	121812
CLT	FALL	2002	121744
MEM	SUMMER	1999	121667
BWI	FALL	1995	121533
SAT	WINTER	2006	121511
FLL	FALL	2008	121501
BNA	WINTER	2003	121497
JAX	SUMMER	2005	121467
OAK	FALL	1999	121436
HOU	SUMMER	1990	121416
BNA	SPRING	1998	121310
CVG	FALL	1992	121306
AUS	FALL	2007	121248
MCI	SUMMER	1992	121200
CLE	FALL	1994	121125
ONT	SPRING	2000	121081
SJU	SUMMER	2005	121041
ABQ	SPRING	2000	121037
MDW	SPRING	1998	121019
RIC	SUMMER	2006	120911
BWI	FALL	1998	120899
SNA	WINTER	1996	120859
JFK	FALL	1988	120858
CVG	SPRING	1995	120710
OAK	FALL	1995	120691
ANC	SUMMER	2007	120682
ABQ	WINTER	1997	120666
MIA	FALL	1988	120640
ANC	SUMMER	2006	120632
JAX	SPRING	2007	120578
HOU	SUMMER	1989	120578
MEM	SPRING	2002	120576
SJC	WINTER	2003	120511
JFK	WINTER	1992	120476
MSY	WINTER	1989	120404
MCI	FALL	1995	120363
SJC	FALL	1998	120360
PVD	SUMMER	2000	120342
HNL	SPRING	2008	120338
PDX	SUMMER	1989	120267
FLL	SUMMER	1997	120240
HOU	SPRING	2002	120143
IAD	WINTER	1989	120032
SAN	SPRING	1988	120028
AUS	SUMMER	2001	119957
JFK	FALL	1993	119953
BNA	SPRING	2001	119943
SJC	SPRING	2007	119728
BNA	WINTER	1998	119708
BNA	SPRING	1989	119616
BWI	FALL	1988	119607
BDL	WINTER	2000	119564
MCI	WINTER	1993	119559
SJC	SUMMER	2003	119481
SAN	FALL	1990	119480
RSW	WINTER	2006	119460
CVG	SPRING	1992	119441
PBI	SPRING	2007	119361
RNO	WINTER	1996	119337
IAD	WINTER	1988	119265
ORF	SUMMER	2006	119263
PVD	SUMMER	2001	119197
PDX	WINTER	2002	119149
ABQ	WINTER	2000	119015
MCI	WINTER	2003	118917
FLL	SUMMER	1989	118849
PBI	SUMMER	2008	118821
GSO	SUMMER	1994	118723
PDX	WINTER	2003	118714
JAX	SUMMER	2006	118712
AUS	WINTER	1997	118701
MCI	FALL	1993	118580
SNA	FALL	2007	118578
TPA	WINTER	1992	118561
SJC	FALL	2001	118518
SMF	FALL	2004	118516
PIT	FALL	2004	118512
IAD	SPRING	1998	118474
HNL	WINTER	2007	118430
STL	FALL	2004	118426
JFK	WINTER	2002	118369
JAX	SUMMER	2004	118358
IND	WINTER	1997	118358
PDX	SUMMER	2003	118316
SJC	WINTER	2002	118245
SLC	FALL	1991	118175
RNO	FALL	1999	118161
SAN	SUMMER	1991	118154
MDW	FALL	2000	118059
JFK	FALL	1999	118044
BUF	SUMMER	2004	117979
SJC	SUMMER	1998	117972
MEM	WINTER	2001	117779
JFK	SPRING	1995	117753
SAT	SPRING	1999	117743
HOU	SUMMER	1997	117743
IND	SPRING	2004	117704
MSY	SUMMER	1995	117681
OAK	SUMMER	1997	117649
DAY	SUMMER	1989	117545
SAN	FALL	1993	117530
JFK	SPRING	1994	117454
BNA	SUMMER	1989	117414
TPA	FALL	1993	117374
PBI	WINTER	1990	117292
RDU	SPRING	2003	117197
OAK	SUMMER	1995	117120
SJC	SPRING	2005	116992
SNA	WINTER	2006	116954
CVG	FALL	1988	116937
IAD	FALL	2001	116931
DAL	WINTER	2000	116908
MCI	FALL	1999	116908
HOU	FALL	2007	116893
IND	SPRING	2000	116890
MSY	WINTER	1991	116808
CVG	FALL	1998	116801
SMF	WINTER	1995	116717
DAL	SUMMER	2005	116606
IND	WINTER	1995	116558
LAS	FALL	1992	116539
RIC	SUMMER	2007	116363
BUF	FALL	2006	116355
FLL	SUMMER	1996	116268
HOU	FALL	2005	116251
PIT	SPRING	2003	116244
SLC	FALL	1988	116239
ONT	SUMMER	1999	116238
BNA	FALL	1988	116208
IND	SPRING	2006	116196
CMH	WINTER	1998	116179
IAD	SUMMER	1990	116126
ONT	WINTER	1997	116087
BNA	FALL	2005	116073
CVG	FALL	1999	116054
PDX	SPRING	2002	116034
RSW	SPRING	2007	116010
MIA	SPRING	1992	115998
BWI	WINTER	1991	115845
AUS	WINTER	2005	115679
RDU	SPRING	2000	115669
PBI	WINTER	2005	115668
BDL	WINTER	2007	115662
BUF	SUMMER	1989	115607
SJU	SUMMER	2004	115597
MEM	FALL	2008	115565
JAX	SPRING	2008	115528
IND	WINTER	1989	115498
SJC	FALL	2003	115477
MHT	SUMMER	2007	115364
IAD	WINTER	1990	115361
CVG	SPRING	1991	115286
ABQ	SPRING	2008	115208
SAT	SUMMER	1996	115203
SLC	SUMMER	1991	115182
SMF	SPRING	2005	115164
ABQ	SUMMER	2006	115054
TPA	FALL	2001	114903
RNO	WINTER	2005	114801
BWI	WINTER	1993	114761
ONT	SUMMER	2005	114752
OAK	SUMMER	1998	114743
HOU	WINTER	1994	114714
PBI	SUMMER	2005	114708
ONT	WINTER	2007	114685
MEM	SPRING	2005	114670
ONT	WINTER	1995	114656
SMF	FALL	2005	114639
FLL	SPRING	1988	114568
CVG	SPRING	2001	114556
BDL	WINTER	2008	114555
IAD	SUMMER	1995	114542
MEM	SUMMER	1996	114539
SJC	SPRING	2004	114524
IND	FALL	2006	114521
MCI	SPRING	1990	114422
LAS	SPRING	1992	114417
SAN	FALL	1994	114416
SNA	SUMMER	2004	114356
MCI	SUMMER	1990	114327
SJU	WINTER	1996	114325
DAY	WINTER	1989	114182
MDW	SUMMER	1996	114146
OAK	SUMMER	1996	114084
RNO	SPRING	2000	114078
SAT	WINTER	1990	114067
ABQ	SUMMER	1996	113961
BUR	WINTER	2008	113959
IAD	SUMMER	2002	113875
ONT	WINTER	2005	113860
OKC	WINTER	2007	113856
MEM	WINTER	1999	113808
SEA	SPRING	1992	113678
IND	SUMMER	1997	113574
CMH	SUMMER	2002	113517
RDU	FALL	1989	113489
BUF	WINTER	2008	113454
SMF	WINTER	2001	113447
PBI	WINTER	2006	113416
CMH	SPRING	2001	113412
MCI	SUMMER	1989	113405
CMH	WINTER	2006	113380
PDX	SPRING	2004	113360
DAL	FALL	2006	113302
SAT	SPRING	1997	113283
BWI	FALL	1990	113258
MEM	SPRING	2004	113239
FLL	SPRING	1989	113207
DAY	SPRING	1989	113175
SAT	WINTER	2004	113081
MDW	SPRING	1996	112985
OAK	FALL	2003	112897
TPA	SUMMER	1991	112795
HOU	FALL	1998	112720
CMH	WINTER	2000	112629
MDW	SUMMER	1995	112536
ONT	WINTER	1990	112517
CVG	SPRING	1994	112481
CLE	FALL	1998	112442
CMH	SPRING	2006	112439
MEM	SPRING	1989	112401
BNA	WINTER	1991	112369
IND	FALL	2007	112318
JFK	FALL	1990	112290
SNA	SPRING	2007	112259
PVD	SUMMER	2004	112182
SJU	WINTER	2000	112155
MSY	WINTER	2002	112018
FLL	SUMMER	1992	112001
DAL	SPRING	1997	111970
MCI	SPRING	1993	111965
BUR	SUMMER	2007	111914
BNA	SPRING	1997	111855
AUS	SUMMER	2003	111836
SJU	WINTER	2005	111828
HOU	FALL	1988	111820
RDU	SPRING	1988	111737
ROC	SUMMER	2007	111652
MEM	SUMMER	2003	111626
ANC	SUMMER	1998	111625
PBI	SPRING	2008	111519
MEM	SPRING	2001	111512
DAL	FALL	1996	111459
IND	WINTER	2006	111452
OAK	FALL	2001	111352
DAL	SPRING	2006	111323
PBI	WINTER	1988	111288
MCI	WINTER	1991	111267
MDW	FALL	1996	111259
SJU	SPRING	2007	111200
BHM	SUMMER	2007	111141
TUS	WINTER	2007	111058
SMF	WINTER	1997	110962
CMH	SPRING	2000	110948
MCI	SUMMER	1993	110928
RDU	SPRING	2002	110909
SMF	SUMMER	2001	110854
CMH	SUMMER	2003	110840
DAL	SUMMER	2001	110826
SJU	WINTER	2008	110807
IAD	WINTER	1997	110712
FLL	SUMMER	1994	110686
IND	WINTER	1999	110683
MSY	FALL	1999	110680
SNA	SPRING	2008	110637
HOU	FALL	1997	110536
MSY	SPRING	1990	110514
CVG	FALL	1990	110471
SLC	FALL	2001	110467
SNA	FALL	1999	110454
OAK	FALL	1997	110414
RDU	WINTER	2002	110393
CLE	SUMMER	1993	110346
OMA	SUMMER	2008	110324
PBI	SPRING	2005	110314
PBI	WINTER	2004	110214
SAN	SPRING	2003	110174
MSY	FALL	2004	110132
IND	SPRING	1998	109830
CLE	FALL	1992	109710
MSY	WINTER	2003	109662
IND	SPRING	1996	109612
OKC	WINTER	2008	109598
SMF	SUMMER	1999	109502
MSY	SPRING	2007	109488
CMH	FALL	1996	109358
TUS	WINTER	2008	109285
CLE	SPRING	1992	109283
ABQ	SPRING	1999	109117
HOU	SPRING	2005	109067
BWI	SPRING	1991	109025
PBI	WINTER	2000	109021
MDW	SUMMER	1997	108882
MEM	FALL	1997	108768
SLC	SPRING	1988	108749
OAK	SPRING	1996	108688
SNA	SPRING	2000	108675
DAL	SUMMER	2006	108636
SNA	SUMMER	2008	108624
BWI	SUMMER	1991	108621
AUS	WINTER	2004	108579
JFK	WINTER	1991	108568
SNA	SUMMER	2001	108488
IND	FALL	1989	108468
BDL	SPRING	2000	108433
MDW	SPRING	2002	108415
SLC	FALL	1990	108388
ROC	SUMMER	2006	108386
MSY	SPRING	2002	108379
SNA	FALL	2006	108350
BWI	SPRING	1993	108281
